seed,gen,best_fit,stag,H_mean,H_sens,H_pos_0,H_pos_1,H_pos_2,H_pos_3,H_pos_4,H_pos_5,H_pos_6,H_pos_7,H_pos_8,H_pos_9,H_pos_10,H_pos_11,H_pos_12,H_pos_13,H_pos_14,H_pos_15,H_pos_16,H_pos_17,H_pos_18,H_pos_19,H_pos_20,H_pos_21,H_pos_22,H_pos_23,H_pos_24,H_pos_25,H_pos_26,H_pos_27,H_pos_28,H_pos_29,H_pos_30
1000,20,5.618178440374028,0,0.8202134686154747,0.728332166813538,1.0826859259447752,0.971184890411545,0.8679748763591355,0.8753807465192167,1.254679191842587,-0.0,0.7776419637110259,1.044957306960931,0.20111391613971086,0.5471607552794797,0.9625182669909702,1.2401162661379983,0.8397697826453449,0.43243725803230054,1.5241685744780777,1.46359796343706,1.0721905051148282,0.8498877899546577,0.26506681017759604,0.9647934512012963,0.8133569361055089,0.7846874354366409,0.6928268670886193,0.06719688036269783,0.9840753570704756,1.1478030062451516,0.5965403750527707,0.660934567480669,0.6552154774386696,1.405337895606643,0.38131648785332906
1000,21,5.618178440374028,1,0.7685037388997958,0.7250835714037244,1.1564197722102918,0.8213326102450516,0.7777558005985501,1.1669348888596984,0.8827717453282389,0.13423552865152968,0.7769483951530209,0.9601120364561915,0.13423552865152968,0.5930851353034738,1.0620840898277017,1.1974911496912841,0.7223972210210687,0.13423552865152968,1.4011335814295982,1.4124042615227064,1.20750609025889,0.7548368427389722,0.06719688036269783,0.9233561735863054,0.9938773440545186,0.6628258640796466,0.7092162152508026,0.06719688036269783,0.9940520817095115,0.9564301568543497,0.33260043443387055,0.8394257285694595,0.5087572019145808,1.2222594562280333,0.25050128188786847
1000,22,5.730262414035002,0,0.7540289616460809,0.7492941704367571,1.2800286690880347,0.8256447094635728,0.6114544509409098,1.1095447522915032,0.857536352227299,0.11690684913753106,0.5814396506519897,0.8451132568429528,0.13423552865152968,0.6892723836392298,1.0762119477135565,1.4230164439174346,0.6905522089483709,0.13423552865152968,1.434658494156884,1.295687340449621,1.2790189423742753,0.7245091242667764,0.06719688036269783,0.8469566286594961,0.9131173598070645,0.7992777394411437,0.8073386344908307,0.20111391613971086,1.0157259626285693,0.7155525077342957,0.33260043443387055,0.7452575591172195,0.45664914371270887,1.1639304949481881,0.20111391613971086
1000,23,5.767242777240996,0,0.6759612518439801,0.7163514805454754,1.2285171459872137,0.7970443100097783,0.36639252509884346,0.8429733889775715,0.5965403750527707,0.20111391613971086,0.40039917444896944,0.8556886672556694,0.20111391613971086,0.7092162152508026,1.135115680514118,1.241337146271801,0.7153241924569251,0.20111391613971086,1.24238928636283,1.179066173789883,1.1592773346772631,0.48257756517701206,0.25050128188786847,0.8097334817468802,0.45664914371270887,0.7255304827469273,0.7420757612162081,0.13423552865152968,1.1086005307960405,0.7053740793472953,0.2967152565836348,0.6928268670886193,0.3422397831209718,1.135115680514118,-0.0
1000,24,5.8470261000723305,0,0.6305709432707783,0.6599268195600752,1.3872310064647049,0.6498027017989966,0.26506681017759604,0.7534119982059704,0.5251852773884081,0.20111391613971086,0.3001765539328932,0.8821582127612513,0.13423552865152968,0.7092162152508026,0.813286662233132,1.2590165331073206,0.4289936562165884,0.25050128188786847,0.9356227409824235,1.2861677631992274,1.0467182842746312,0.49432615983835254,0.13423552865152968,0.6628258640796466,0.46026880768772516,0.7458095466742882,0.6818546087307834,0.2678299614018671,1.0025854851083906,0.6848367869253674,0.5471607552794797,0.6090589894957613,0.25050128188786847,1.111303442597314,0.06719688036269783
1000,25,5.8470261000723305,1,0.6051534840754823,0.6375381121521435,1.3134777959990318,0.4769974803243539,0.11690684913753106,0.6108643020548935,0.45717180770638044,0.06719688036269783,0.31705284871959194,0.9047429651937416,0.11690684913753106,0.6835637079716836,0.7509675246178906,1.2479852288907767,0.8485768842846292,0.31705284871959194,0.9265649769591523,1.2014466605359537,0.8969525181979263,0.2663844632679204,0.2678299614018671,0.5735327072961767,0.3911270747729233,0.7228376839578146,0.654843055442027,0.31705284871959194,1.3255717535543399,0.7315869733564134,0.465734485264415,0.6483026002781025,0.13423552865152968,1.0062907415634672,-0.0
1000,26,5.921604347856018,0,0.572799915895632,0.6428055992141694,1.3453539723263064,0.29318356740853646,0.13423552865152968,0.6628258640796466,0.33145170540403,0.06719688036269783,0.31705284871959194,0.6454274776297859,-0.0,0.789394876931228,0.6719437041252312,1.2295887289308374,1.1053515433585048,0.38343774394602587,1.0552062261728166,0.971260837228066,0.7596532437664633,0.11690684913753106,0.25050128188786847,0.7493645361624373,0.22663200057681301,0.7382484625877289,0.6116510623019807,0.38343774394602587,1.2777618670579634,0.465734485264415,0.4422866378344896,0.48257756517701206,0.18378523662571225,0.9981480348006186,0.06719688036269783
1000,27,5.9720069769262265,0,0.5446891610591811,0.5826478043550924,1.2358822478812586,0.2678299614018671,-0.0,0.802048348789735,0.7324396723338911,0.13423552865152968,0.4149963560839788,0.7522348484566828,0.13423552865152968,0.7228376839578146,0.3627599895170919,1.2300225036349075,1.0096137970886703,0.13423552865152968,0.999079215404181,0.7846904335429707,0.5186446755913513,0.45664914371270887,0.20111391613971086,0.3627599895170919,0.06719688036269783,0.8049167955869734,0.6114544509409098,0.13423552865152968,1.0935979385025294,0.45664914371270887,0.4151085785183019,0.5623351446188083,0.33260043443387055,1.0167241998462517,0.13423552865152968
1000,28,5.9720069769262265,1,0.5649815114827135,0.5999371933277936,1.3925437492283352,0.31705284871959194,0.13423552865152968,0.9232006553404999,0.5221656202907617,0.11690684913753106,0.2678299614018671,0.7095571609602878,0.18378523662571222,0.7163675179111935,0.3627599895170919,1.2511212184831684,1.0247262353023467,0.06719688036269783,1.1373154142608362,0.7477980501833423,0.6880453998332968,0.35171047884938955,0.2997241692055933,0.33260043443387055,0.2678299614018671,0.7142437764857403,0.5264130962106467,0.20111391613971086,0.8999221351872966,0.5372011739275885,0.6255404976910651,0.5647902931925934,0.41740553293036775,1.0790875454467692,0.13423552865152968
1000,29,5.9720069769262265,2,0.5156775966550093,0.5538248757883043,1.5045120872014375,0.39123929720724643,0.18378523662571225,0.6381158973986444,0.13423552865152968,0.13423552865152968,0.31705284871959194,0.9413833417764401,-0.0,0.7163675179111935,0.26506681017759604,1.28100320527774,0.858006046617706,0.06719688036269783,0.7668328983597872,0.7082018032329287,0.6204096563638262,0.36639252509884346,0.13423552865152968,0.35171047884938955,0.5779499003106993,0.40039917444896944,0.6568998876858488,0.18378523662571225,0.7600819822277023,0.7549190073748887,0.06719688036269783,0.4769974803243539,0.2663844632679204,1.2602944504014149,0.20111391613971086
