seed,gen,best_ppf,best_cycle,best_fit,stag,H_mean,H_sens
137,83,1.5581913,340.099,-1.5581913,10,0.1587035396590463,0.1503757365824805
137,84,1.5581913,340.099,-1.5581913,11,0.15544369298506153,0.14840906870959894
137,85,1.5581913,340.099,-1.5581913,12,0.16531643607819374,0.16295268241284144
137,86,1.5581913,340.099,-1.5581913,13,0.14455657577602427,0.14130444035471165
137,87,1.5581913,340.099,-1.5581913,14,0.13776380881012162,0.12970912320089867
137,88,1.5581913,340.099,-1.5581913,15,0.11976485856015266,0.11482157960473609
137,89,1.5581913,340.099,-1.5581913,16,0.16514802523261107,0.16100392191615998
137,90,1.5581913,340.099,-1.5581913,17,0.1391239552886946,0.12847424291077786
137,91,1.5581913,340.099,-1.5581913,18,0.12518382660778568,0.11573717787342996
137,92,1.5581913,340.099,-1.5581913,19,0.12323587959536676,0.12039228377791505
137,93,1.5581913,340.099,-1.5581913,20,0.11695495949657059,0.10628820080118581
137,94,1.5581913,340.099,-1.5581913,21,0.12235037777115597,0.11546918170666733
137,95,1.5581913,340.099,-1.5581913,22,0.14331734184148298,0.13626152551793877
137,96,1.5581913,340.099,-1.5581913,23,0.13476800042578826,0.12493069913838843
137,97,1.5581913,340.099,-1.5581913,24,0.14126875494509233,0.13779709484849575
137,98,1.5581913,340.099,-1.5581913,25,0.11592584367835446,0.10711391106968635
137,99,1.5581913,340.099,-1.5581913,26,0.1470626516194224,0.13373612968698917
137,100,1.5581913,340.099,-1.5581913,27,0.15217894824002018,0.14086789498991734
137,101,1.5581913,340.099,-1.5581913,28,0.15117468700406828,0.14368921802366014
137,102,1.5581913,340.099,-1.5581913,29,0.15015359214540755,0.13455117209501063
137,103,1.5581913,340.099,-1.5581913,30,0.1588146343794459,0.14897817959433787
137,104,1.5581913,340.099,-1.5581913,31,0.12403245462165094,0.1185102183298312
137,105,1.5581913,340.099,-1.5581913,32,0.12322016729029871,0.11714857295086172
137,106,1.5581913,340.099,-1.5581913,33,0.14779050415987469,0.1403679895106039
137,107,1.5581913,340.099,-1.5581913,34,0.13345336495750248,0.12397167363789723
137,108,1.5581913,340.099,-1.5581913,35,0.13481550225338154,0.12246238858041837
137,109,1.5581913,340.099,-1.5581913,36,0.14548480928129087,0.1334245209887937
137,110,1.5581913,340.099,-1.5581913,37,0.12905918457151996,0.12194860794156685
137,111,1.5581913,340.099,-1.5581913,38,0.12965504248954834,0.12299131964355758
137,112,1.5581913,340.099,-1.5581913,39,0.13384991835782675,0.1261209472157389
137,113,1.5581913,340.099,-1.5581913,40,0.13843623467041105,0.1275420280492103
137,114,1.5581913,340.099,-1.5581913,41,0.11300272850960058,0.10822347208571782
137,115,1.5581913,340.099,-1.5581913,42,0.10757505679412784,0.09870039233310417
137,116,1.5581913,340.099,-1.5581913,43,0.1360902091054931,0.1343758858159001
137,117,1.5581913,340.099,-1.5581913,44,0.14103371182578336,0.1393536593969486
137,118,1.5581913,340.099,-1.5581913,45,0.15417136455448907,0.1467663322573232
137,119,1.5581913,340.099,-1.5581913,46,0.1539518819498936,0.14255915443499279
137,120,1.5581913,340.099,-1.5581913,47,0.1648275401540664,0.15052596847972022
137,121,1.5581913,340.099,-1.5581913,48,0.15511039769213913,0.14658983380110047
137,122,1.5581913,340.099,-1.5581913,49,0.14357958332344,0.13708544814597357
137,123,1.5581913,340.099,-1.5581913,50,0.1264121510763808,0.11743747194917542
137,124,1.5581913,340.099,-1.5581913,51,0.12443929171196573,0.1135980778806977
137,125,1.5581913,340.099,-1.5581913,52,0.13062137092546994,0.12404508106836745
137,126,1.5581913,340.099,-1.5581913,53,0.11458022594493793,0.10808732475751379
137,127,1.5581913,340.099,-1.5581913,54,0.11073561565768975,0.10805064137264532
137,128,1.5581913,340.099,-1.5581913,55,0.1081419742554471,0.09780319452765936
137,129,1.5581913,340.099,-1.5581913,56,0.11429242069062084,0.10061183337361958
137,130,1.5581913,340.099,-1.5581913,57,0.1511236874027882,0.14373173830805677
137,131,1.5581913,340.099,-1.5581913,58,0.14985165254804558,0.14226143894698612
137,132,1.5581913,340.099,-1.5581913,59,0.14163551731800575,0.13418314900790757
137,133,1.5581913,340.099,-1.5581913,60,0.1422196052776557,0.12970366617596832
137,134,1.5581913,340.099,-1.5581913,61,0.15567569643362814,0.15198894546548572
137,135,1.5581913,340.099,-1.5581913,62,0.1657723750908228,0.15590834931982628
137,136,1.5581913,340.099,-1.5581913,63,0.14162874697375116,0.13072760793833016
137,137,1.5581913,340.099,-1.5581913,64,0.1565517902348808,0.14611274193942458
137,138,1.5581913,340.099,-1.5581913,65,0.1535347327607071,0.1404134184003836
137,139,1.5581913,340.099,-1.5581913,66,0.16631374349329278,0.15086247098574468
137,140,1.5581913,340.099,-1.5581913,67,0.17161602596223113,0.16380285888459237
137,141,1.5581913,340.099,-1.5581913,68,0.16380913846528014,0.15476241826407144
137,142,1.5581913,340.099,-1.5581913,69,0.13819478356522644,0.13443438587343803
137,143,1.5581913,340.099,-1.5581913,70,0.1380418332069207,0.14103282143855725
137,144,1.5581913,340.099,-1.5581913,71,0.11076805343254284,0.10688057842304724
137,145,1.5581913,340.099,-1.5581913,72,0.0887863246269205,0.0818363391876553
137,146,1.5581913,340.099,-1.5581913,73,0.10964874427009577,0.09952737034217335
137,147,1.5581913,340.099,-1.5581913,74,0.12847991922533905,0.11950268526288324
137,148,1.5581913,340.099,-1.5581913,75,0.1498937566685604,0.13733055934500715
137,149,1.5581913,340.099,-1.5581913,76,0.12449230504736554,0.11549846446282791
137,150,1.5581913,340.099,-1.5581913,77,0.13449693568935386,0.12663834578979996
137,151,1.5581913,340.099,-1.5581913,78,0.11805639075019482,0.10820305433254257
137,152,1.5581913,340.099,-1.5581913,79,0.1556860106056369,0.14378495559545826
137,153,1.5581913,340.099,-1.5581913,80,0.1320805727961556,0.12702307982085506
137,154,1.5581913,340.099,-1.5581913,81,0.1503062805544488,0.1383844436613455
137,155,1.5581913,340.099,-1.5581913,82,0.16326611782030084,0.1496485518622966
137,156,1.5581913,340.099,-1.5581913,83,0.14746920924974255,0.13749112439132855
137,157,1.5581913,340.099,-1.5581913,84,0.13041038030370608,0.1262919705657417
137,158,1.5581913,340.099,-1.5581913,85,0.1344594681910945,0.12149540556353224
137,159,1.5581913,340.099,-1.5581913,86,0.14189516075358544,0.13483742360743195
137,160,1.5581913,340.099,-1.5581913,87,0.11381956300203085,0.10566271966638997
137,161,1.5581913,340.099,-1.5581913,88,0.11799856252097202,0.11191806289697688
137,162,1.5581913,340.099,-1.5581913,89,0.15366019404637762,0.14741588436285646
137,163,1.5581913,340.099,-1.5581913,90,0.1520613940977649,0.14381449338583413
137,164,1.5581913,340.099,-1.5581913,91,0.15343512813823604,0.13726613857654893
137,165,1.5581913,340.099,-1.5581913,92,0.12966064136201844,0.11669019768423021
137,166,1.5581913,340.099,-1.5581913,93,0.14513711031595813,0.1299437498220285
137,167,1.5581913,340.099,-1.5581913,94,0.1405339181415949,0.12291916054646934
137,168,1.5581913,340.099,-1.5581913,95,0.1388177824863986,0.1266572004424811
137,169,1.5581913,340.099,-1.5581913,96,0.09454315557047668,0.08197645129897337
137,170,1.5581913,340.099,-1.5581913,97,0.09196763461319818,0.08648456738956604
137,171,1.5581913,340.099,-1.5581913,98,0.1085626031570473,0.10325974498439768
137,172,1.5581913,340.099,-1.5581913,99,0.1347037575337713,0.1225956168209634
137,173,1.5581913,340.099,-1.5581913,100,0.13418667324600916,0.12966536362346787
137,174,1.5581913,340.099,-1.5581913,101,0.13046786539720034,0.12924997574914032
137,175,1.5581913,340.099,-1.5581913,102,0.1449884110235614,0.13900780336626434
137,176,1.5581913,340.099,-1.5581913,103,0.16031190476749024,0.15403647909695783
137,177,1.5581913,340.099,-1.5581913,104,0.1350037216727013,0.13122618437420352
137,178,1.5581913,340.099,-1.5581913,105,0.18571407320931946,0.1816862498461965
137,179,1.5581913,340.099,-1.5581913,106,0.15802699288183525,0.15307334795376404
137,180,1.5581913,340.099,-1.5581913,107,0.12288821678645592,0.11699807920077353
137,181,1.5581913,340.099,-1.5581913,108,0.13803168836176005,0.1285449295685311
137,182,1.5581913,340.099,-1.5581913,109,0.1280144236581009,0.12466706757966631
137,183,1.5581913,340.099,-1.5581913,110,0.12199144527995402,0.11217772790208234
137,184,1.5581913,340.099,-1.5581913,111,0.16058683934368673,0.14701493804997087
137,185,1.5581913,340.099,-1.5581913,112,0.1637399008799972,0.1606100316924164
137,186,1.5581913,340.099,-1.5581913,113,0.1515150844309841,0.14143314496661935
137,187,1.5581913,340.099,-1.5581913,114,0.142576866419891,0.1263962926456552
137,188,1.5581913,340.099,-1.5581913,115,0.1664564803869431,0.15257736811662564
137,189,1.5581913,340.099,-1.5581913,116,0.12558906297683134,0.12140433646548571
137,190,1.5581913,340.099,-1.5581913,117,0.13610114602633364,0.13473653131358104
137,191,1.5581913,340.099,-1.5581913,118,0.12951727374486927,0.12796231624204407
137,192,1.5581913,340.099,-1.5581913,119,0.11674269754371365,0.1124280921421512
137,193,1.5581913,340.099,-1.5581913,120,0.12145009818004866,0.12037706667420789
137,194,1.5581913,340.099,-1.5581913,121,0.12043612014285969,0.1165175482875421
137,195,1.5581913,340.099,-1.5581913,122,0.14329640666691762,0.13033697594021282
137,196,1.5581913,340.099,-1.5581913,123,0.14895704185880235,0.13781278971398173
137,197,1.5581913,340.099,-1.5581913,124,0.1399993591615664,0.13742913253855
137,198,1.5581913,340.099,-1.5581913,125,0.13738861542610423,0.127617876214857
137,199,1.5581913,340.099,-1.5581913,126,0.13400794003864475,0.12109025578752368
137,200,1.5581913,340.099,-1.5581913,127,0.13203052233483656,0.12454290439405283
137,201,1.5581913,340.099,-1.5581913,128,0.11790318180559498,0.11458783453930427
137,202,1.5581913,340.099,-1.5581913,129,0.1438818153714669,0.13383098886724273
137,203,1.5581913,340.099,-1.5581913,130,0.16185798134271687,0.14734948213526827
137,204,1.5581913,340.099,-1.5581913,131,0.1600283032647486,0.1431250314220494
137,205,1.5581913,340.099,-1.5581913,132,0.1535956067878349,0.13657788824947453
137,206,1.5581913,340.099,-1.5581913,133,0.14013128272403022,0.12905777794099377
137,207,1.5581913,340.099,-1.5581913,134,0.11276691538647182,0.10590021254436362
137,208,1.5581913,340.099,-1.5581913,135,0.11128433135573754,0.10410457665978842
137,209,1.5581913,340.099,-1.5581913,136,0.12421221505680981,0.11089984616744905
137,210,1.5581913,340.099,-1.5581913,137,0.1213375169061497,0.11443922896608567
137,211,1.5581913,340.099,-1.5581913,138,0.12393821284592128,0.11210606172573902
137,212,1.5581913,340.099,-1.5581913,139,0.11344686839731276,0.10343446823590324
137,213,1.5581913,340.099,-1.5581913,140,0.11500782781462354,0.10422689117514136
137,214,1.5581913,340.099,-1.5581913,141,0.13183455796257784,0.12374159937078667
137,215,1.5581913,340.099,-1.5581913,142,0.14768457002080895,0.13775243829674155
137,216,1.5581913,340.099,-1.5581913,143,0.13015682453483085,0.12373077161276552
137,217,1.5581913,340.099,-1.5581913,144,0.13240453231620705,0.12530477504429843
137,218,1.5581913,340.099,-1.5581913,145,0.1479472784816302,0.13838234338875463
137,219,1.5581913,340.099,-1.5581913,146,0.1803435772768882,0.1636137028510384
137,220,1.5581913,340.099,-1.5581913,147,0.1316230328696557,0.12182745503390813
137,221,1.5581913,340.099,-1.5581913,148,0.14823824862195392,0.13818330442605992
137,222,1.5581913,340.099,-1.5581913,149,0.1838337429056558,0.177675147635322
137,223,1.5581913,340.099,-1.5581913,150,0.12310999950469009,0.11014845870290402
137,224,1.5581913,340.099,-1.5581913,151,0.13695550100044854,0.13335749210031925
137,225,1.5581913,340.099,-1.5581913,152,0.09884127503451993,0.09092331841007807
137,226,1.5581913,340.099,-1.5581913,153,0.10811342791870744,0.10210313373955379
137,227,1.5581913,340.099,-1.5581913,154,0.1390861152150429,0.13346033411754907
137,228,1.5581913,340.099,-1.5581913,155,0.13355992976116465,0.1266901024590647
137,229,1.5581913,340.099,-1.5581913,156,0.15929952325796684,0.15345400065549838
137,230,1.5581913,340.099,-1.5581913,157,0.1404256278999137,0.12968666946088392
137,231,1.5581913,340.099,-1.5581913,158,0.14389185628942328,0.1345384490968308
137,232,1.5581913,340.099,-1.5581913,159,0.1517930517230854,0.13422109616260433
137,233,1.5581913,340.099,-1.5581913,160,0.17743822851422134,0.16542952427240568
137,234,1.5581913,340.099,-1.5581913,161,0.11851618110499748,0.10929943051322391
137,235,1.5581913,340.099,-1.5581913,162,0.12128997516244297,0.10723353977144359
137,236,1.5581913,340.099,-1.5581913,163,0.14058530363652333,0.1355877696683348
137,237,1.5581913,340.099,-1.5581913,164,0.1440771172089162,0.13660230407663854
137,238,1.5581913,340.099,-1.5581913,165,0.11748344609161698,0.11055467178569094
137,239,1.5581913,340.099,-1.5581913,166,0.12638504837668424,0.11309475217127186
137,240,1.5581913,340.099,-1.5581913,167,0.11587364693400015,0.11652865082589912
137,241,1.5581913,340.099,-1.5581913,168,0.11559900894147343,0.10717926617154916
137,242,1.5581913,340.099,-1.5581913,169,0.11517043872144271,0.10880796568724452
137,243,1.5581913,340.099,-1.5581913,170,0.15120722774555498,0.14544808278216223
137,244,1.5581913,340.099,-1.5581913,171,0.16869349783607313,0.1680335777284283
137,245,1.5581913,340.099,-1.5581913,172,0.17524060101201996,0.17016136562214834
137,246,1.5581913,340.099,-1.5581913,173,0.17134123656052125,0.16808789077095193
137,247,1.5581913,340.099,-1.5581913,174,0.11799340363959272,0.1076925250001924
137,248,1.5581913,340.099,-1.5581913,175,0.1259310222732612,0.11907782139414194
137,249,1.5581913,340.099,-1.5581913,176,0.11683321033044364,0.10874610557613995
271,0,1.8502135,339.45682,-1.8502135,0,1.7563051280677373,1.754673198504285
271,1,1.8160658,321.76956,-1.8160658,0,1.6822296035066797,1.6709800299887778
271,2,1.7883804,304.08978,-1.7883804,0,1.511273053894933,1.4871662101568794
271,3,1.7419045,310.7046,-1.7419045,0,1.409667525383346,1.3828318907286765
271,4,1.7090212,319.4354,-1.7090212,0,1.3296711249680309,1.3047959928289834
271,5,1.7090212,319.4354,-1.7090212,1,1.2494347050216232,1.2267953520446626
271,6,1.6929373,308.85944,-1.6929373,0,1.1648614254720524,1.1438024317311275
271,7,1.669444,303.11343,-1.669444,0,1.1458698869318584,1.1348267701200327
271,8,1.6454856,310.52887,-1.6454856,0,1.0833356540347148,1.0745234781791477
271,9,1.6379104,306.7856,-1.6379104,0,0.9892970831394302,0.9782941557778575
271,10,1.6379104,306.7856,-1.6379104,1,0.9358041661776669,0.9324246903649299
271,11,1.6202948,314.30927,-1.6202948,0,0.9466748028350183,0.9314093767872722
271,12,1.6180241,305.7862,-1.6180241,0,0.90879974607041,0.8847897946612068
271,13,1.593037,299.21698,-1.593037,0,0.8513148920461804,0.8298538377578872
271,14,1.593037,299.21698,-1.593037,1,0.8291236479822857,0.811758965371898
271,15,1.593037,299.21698,-1.593037,2,0.7740895296683111,0.7425786578062388
271,16,1.593037,299.21698,-1.593037,3,0.7387608563205541,0.7127452550088813
271,17,1.5677093,306.7867,-1.5677093,0,0.7034278450972556,0.6764658574211332
271,18,1.5677093,306.7867,-1.5677093,1,0.6618540321231078,0.6336327290336912
271,19,1.5677093,306.7867,-1.5677093,2,0.6058899948396841,0.5728522307976606
271,20,1.5418272,313.39716,-1.5418272,0,0.5571591001431949,0.5180618162300251
271,21,1.5418272,313.39716,-1.5418272,1,0.5062741409868702,0.4553951141543662
271,22,1.5127554,306.74692,-1.5127554,0,0.4900704017759471,0.43534278136576227
271,23,1.5127554,306.74692,-1.5127554,1,0.4571495731942953,0.4140218597814589
271,24,1.5127554,306.74692,-1.5127554,2,0.4224533558904823,0.3834015017184247
271,25,1.5059636,304.99124,-1.5059636,0,0.3728958725014969,0.33745389086814265
271,26,1.4961809,302.36066,-1.4961809,0,0.33598642677395246,0.30292155469501414
271,27,1.4816089,300.84073,-1.4816089,0,0.33012005337103717,0.2957994743246999
271,28,1.4816089,300.84073,-1.4816089,1,0.32871678917974173,0.29657127593371496
271,29,1.4747401,302.26923,-1.4747401,0,0.30755698144175425,0.27309366673276103
271,30,1.4698846,298.7826,-1.4698846,0,0.3056824105155748,0.2743752535141543
271,31,1.4698846,298.7826,-1.4698846,1,0.2941975368765655,0.26245445175314913
271,32,1.4698846,298.7826,-1.4698846,2,0.29310631253173747,0.2605958130787079
271,33,1.4657066,301.36856,-1.4657066,0,0.26397883406720707,0.2327530506679863
271,34,1.4657066,301.36856,-1.4657066,1,0.2368780099048077,0.2142659562634067
271,35,1.4642687,299.52576,-1.4642687,0,0.23449972327449495,0.21806095642485201
271,36,1.4621298,299.7968,-1.4621298,0,0.20720689472546247,0.19976931735421552
271,37,1.4621298,299.7968,-1.4621298,1,0.22592827666932297,0.22150177531270274
271,38,1.4621298,299.7968,-1.4621298,2,0.2186384006958335,0.22369623382341897
271,39,1.4621298,299.7968,-1.4621298,3,0.22843405623320193,0.22165211251827863
271,40,1.4621298,299.7968,-1.4621298,4,0.2311074682023514,0.23324560549772924
271,41,1.4612963,299.84872,-1.4612963,0,0.21911357254506744,0.21584331086168007
271,42,1.4612963,299.84872,-1.4612963,1,0.21133667809053025,0.20599295020528086
271,43,1.4612963,299.84872,-1.4612963,2,0.19226022354977412,0.18569669849166232
271,44,1.4531265,300.13693,-1.4531265,0,0.19198955125859427,0.17393943072743417
271,45,1.4531265,300.13693,-1.4531265,1,0.1961451923191578,0.18542522712204315
271,46,1.4531265,300.13693,-1.4531265,2,0.18061824600799242,0.16593708557023854
271,47,1.4531265,300.13693,-1.4531265,3,0.16389515314290992,0.1501200908547079
271,48,1.4530106,300.02432,-1.4530106,0,0.17021615506900203,0.15831914292923985
271,49,1.4530106,300.02432,-1.4530106,1,0.16811726522043183,0.1530173754894292
271,50,1.4530106,300.02432,-1.4530106,2,0.18191811022542007,0.16997365357421
271,51,1.4521891,299.76514,-1.4521891,0,0.1561235459873111,0.1514835095939952
271,52,1.4521891,299.76514,-1.4521891,1,0.14611703733005393,0.13839115632521498
271,53,1.4521891,299.76514,-1.4521891,2,0.15767622162888748,0.14918986854051905
271,54,1.4521891,299.76514,-1.4521891,3,0.17306851352668798,0.1609744675383826
271,55,1.4521891,299.76514,-1.4521891,4,0.17637111521874796,0.15519797487819123
271,56,1.4521891,299.76514,-1.4521891,5,0.14133150695433405,0.12155688113525841
271,57,1.4521891,299.76514,-1.4521891,6,0.19177616078025447,0.1712426485673834
271,58,1.4521891,299.76514,-1.4521891,7,0.16451685475609212,0.15151163137597606
271,59,1.4521891,299.76514,-1.4521891,8,0.14716773162287386,0.13066588633708637
271,60,1.4519985,299.34824,-1.4519985,0,0.15609672657882298,0.14854948657959557
271,61,1.4519985,299.34824,-1.4519985,1,0.15302765362386686,0.1498543468988962
271,62,1.4519985,299.34824,-1.4519985,2,0.1385441921758549,0.12666835208833208
271,63,1.4519985,299.34824,-1.4519985,3,0.139943897871129,0.13241909232312563
271,64,1.4519985,299.34824,-1.4519985,4,0.14705103342020634,0.14313427668829093
271,65,1.4514383,299.59848,-1.4514383,0,0.1495229027365736,0.14663488928915683
271,66,1.4514383,299.59848,-1.4514383,1,0.1482802934092328,0.14405607363975925
271,67,1.4514383,299.59848,-1.4514383,2,0.15303075339454497,0.14969630749395726
271,68,1.4514383,299.59848,-1.4514383,3,0.14530754280716934,0.15257030129422974
271,69,1.4514383,299.59848,-1.4514383,4,0.17029813129574636,0.16839384571274993
271,70,1.4514383,299.59848,-1.4514383,5,0.1516425299637243,0.1472398074997084
271,71,1.4514383,299.59848,-1.4514383,6,0.17534960929533847,0.1631129014855535
271,72,1.4514383,299.59848,-1.4514383,7,0.1828069824913534,0.17663001300540407
271,73,1.4514383,299.59848,-1.4514383,8,0.1712863214505192,0.16294983899071133
271,74,1.4514383,299.59848,-1.4514383,9,0.14982077086905668,0.13773184934922883
271,75,1.4514383,299.59848,-1.4514383,10,0.1621422258217314,0.15154640777802214
271,76,1.4498236,300.03983,-1.4498236,0,0.1509391308549047,0.14254763974575407
271,77,1.4498236,300.03983,-1.4498236,1,0.15045849896132082,0.1410293663814431
271,78,1.4493655,300.13428,-1.4493655,0,0.16155877417865988,0.15831305026600503
271,79,1.4493655,300.13428,-1.4493655,1,0.1765891919171514,0.17104474366207617
271,80,1.4493655,300.13428,-1.4493655,2,0.16916202841722086,0.16038475105414188
271,81,1.4493655,300.13428,-1.4493655,3,0.1762787294269502,0.16135450775590293
271,82,1.4493655,300.13428,-1.4493655,4,0.20339422420769923,0.19809186498941106
271,83,1.4493655,300.13428,-1.4493655,5,0.18194006660620615,0.16840274960842072
271,84,1.4493655,300.13428,-1.4493655,6,0.17470783859584427,0.16560080667226346
271,85,1.4493655,300.13428,-1.4493655,7,0.1626389299138802,0.14741255354294908
271,86,1.4493655,300.13428,-1.4493655,8,0.13871768515677227,0.12933966548755504
271,87,1.4493655,300.13428,-1.4493655,9,0.17765849617861046,0.163291504380182
271,88,1.4493655,300.13428,-1.4493655,10,0.17057985398637998,0.1647610403742896
271,89,1.4493655,300.13428,-1.4493655,11,0.17282772296456425,0.1598307034750267
271,90,1.4493655,300.13428,-1.4493655,12,0.1672907092469546,0.1557986602158985
271,91,1.4488788,300.35608,-1.4488788,0,0.1556606012743033,0.1403203966448093
271,92,1.4488788,300.35608,-1.4488788,1,0.1385224103070965,0.1305470971055013
271,93,1.4488788,300.35608,-1.4488788,2,0.14136501872655668,0.13539677065604647
271,94,1.4488788,300.35608,-1.4488788,3,0.1271718340058701,0.1188929120985218
271,95,1.4488788,300.35608,-1.4488788,4,0.16226939658962874,0.14962350146740955
271,96,1.4488788,300.35608,-1.4488788,5,0.15470174279927912,0.13879497311792965
271,97,1.4488788,300.35608,-1.4488788,6,0.1700521051781231,0.15417847524544176
271,98,1.4488788,300.35608,-1.4488788,7,0.17728294208651002,0.16140833176231154
271,99,1.4488788,300.35608,-1.4488788,8,0.14511613859001776,0.13091952686707403
271,100,1.4488788,300.35608,-1.4488788,9,0.13122437913338264,0.12088571670167067
271,101,1.4488788,300.35608,-1.4488788,10,0.12016232819914088,0.11182758728169608
271,102,1.4488788,300.35608,-1.4488788,11,0.138616399121157,0.13466206285877283
271,103,1.4488788,300.35608,-1.4488788,12,0.13216133289654292,0.12401634470855281
271,104,1.4488788,300.35608,-1.4488788,13,0.14152319881560302,0.131421757943271
271,105,1.4488788,300.35608,-1.4488788,14,0.13330113191220294,0.12985187680374652
271,106,1.4488788,300.35608,-1.4488788,15,0.12908040943255802,0.12571813047763597
271,107,1.4488788,300.35608,-1.4488788,16,0.14881803122667248,0.14121984087650913
271,108,1.4488788,300.35608,-1.4488788,17,0.11524663304396289,0.09979380049884702
271,109,1.4488788,300.35608,-1.4488788,18,0.11234433444072436,0.10859859851083717
271,110,1.4488788,300.35608,-1.4488788,19,0.10646838346041713,0.10186651644474655
271,111,1.4488788,300.35608,-1.4488788,20,0.11693841142671105,0.11402944334781426
271,112,1.4488788,300.35608,-1.4488788,21,0.11785084900866707,0.10744098918661407
271,113,1.4488788,300.35608,-1.4488788,22,0.13847569566391868,0.12718442533140828
271,114,1.4488788,300.35608,-1.4488788,23,0.15055372204533143,0.14435586077724488
271,115,1.4488788,300.35608,-1.4488788,24,0.1450097755419951,0.14365531050351157
271,116,1.4488788,300.35608,-1.4488788,25,0.12073607752233166,0.11302056070775661
271,117,1.4488788,300.35608,-1.4488788,26,0.16555419125496978,0.16282670448422631
271,118,1.4488788,300.35608,-1.4488788,27,0.1783555421957454,0.17348615885206095
271,119,1.4488788,300.35608,-1.4488788,28,0.1539934991800904,0.14373574242340162
271,120,1.4488788,300.35608,-1.4488788,29,0.15137171635618465,0.13757480916291073
271,121,1.4488788,300.35608,-1.4488788,30,0.15043607915086094,0.14221374721877203
271,122,1.4488788,300.35608,-1.4488788,31,0.16240933569956445,0.15023289156535238
271,123,1.4488788,300.35608,-1.4488788,32,0.1425621113921709,0.13322050521207873
271,124,1.4488788,300.35608,-1.4488788,33,0.150726419396975,0.14744504176248693
271,125,1.4488788,300.35608,-1.4488788,34,0.15625015207375803,0.14909934200649422
271,126,1.4488788,300.35608,-1.4488788,35,0.17853131982316264,0.16296420741979273
271,127,1.4488788,300.35608,-1.4488788,36,0.1239695756180798,0.12397853533187099
271,128,1.4488788,300.35608,-1.4488788,37,0.12323628473625355,0.11758073018019122
271,129,1.4488788,300.35608,-1.4488788,38,0.12199713841815703,0.11742701817460262
271,130,1.4488788,300.35608,-1.4488788,39,0.13614870389668435,0.1332008024493586
271,131,1.4488788,300.35608,-1.4488788,40,0.13944112119229468,0.13371491827377538
271,132,1.4488788,300.35608,-1.4488788,41,0.13448800727134902,0.12837959832020013
271,133,1.4488788,300.35608,-1.4488788,42,0.12134759284149077,0.11823835906349803
271,134,1.4488788,300.35608,-1.4488788,43,0.1484442022638264,0.1416001919507945
271,135,1.4488788,300.35608,-1.4488788,44,0.1223350066188567,0.11659504769336108
271,136,1.4488788,300.35608,-1.4488788,45,0.11600529455465469,0.10780666950236262
271,137,1.4488788,300.35608,-1.4488788,46,0.13496692749320904,0.12710655184850625
271,138,1.4488788,300.35608,-1.4488788,47,0.17060813160514404,0.16303321874549118
271,139,1.4488788,300.35608,-1.4488788,48,0.17449588129431606,0.1657165195351694
271,140,1.4488788,300.35608,-1.4488788,49,0.1482798164479869,0.14377049067488107
271,141,1.4488788,300.35608,-1.4488788,50,0.13595207833434478,0.1297789266202927
271,142,1.4488788,300.35608,-1.4488788,51,0.1300568068697805,0.12291011649015683
271,143,1.4488788,300.35608,-1.4488788,52,0.12550494659040015,0.1209185508915548
271,144,1.4488788,300.35608,-1.4488788,53,0.13118580253340775,0.1250271643028006
271,145,1.4488788,300.35608,-1.4488788,54,0.12956217420505053,0.12420965644990617
271,146,1.4488788,300.35608,-1.4488788,55,0.13929811730156935,0.13160879076564708
271,147,1.4488788,300.35608,-1.4488788,56,0.15126526757531814,0.15504451861449292
271,148,1.4488788,300.35608,-1.4488788,57,0.1544041174513472,0.15352061328617428
271,149,1.4488788,300.35608,-1.4488788,58,0.14890879998295967,0.13519643902924575
271,150,1.4488788,300.35608,-1.4488788,59,0.14828592856837475,0.1382371368213945
271,151,1.4488788,300.35608,-1.4488788,60,0.1382847756263987,0.13149380726713372
271,152,1.4488788,300.35608,-1.4488788,61,0.14195610127413447,0.1403245944077404
271,153,1.4488788,300.35608,-1.4488788,62,0.15792248781907564,0.15206159179691808
271,154,1.4488788,300.35608,-1.4488788,63,0.19455478200018717,0.18641358152332224
271,155,1.4488788,300.35608,-1.4488788,64,0.15922593154038528,0.14947136335208494
271,156,1.4488788,300.35608,-1.4488788,65,0.13816415658470435,0.13808796398778114
271,157,1.4488788,300.35608,-1.4488788,66,0.12642706402161238,0.12208948333526816
271,158,1.4488788,300.35608,-1.4488788,67,0.12373226280887079,0.11551964258659782
271,159,1.4488788,300.35608,-1.4488788,68,0.11763844569845996,0.11432466877318398
271,160,1.4488788,300.35608,-1.4488788,69,0.1282688666277958,0.12149194119391939
271,161,1.4488788,300.35608,-1.4488788,70,0.11762817173476588,0.11093000854829174
271,162,1.4488788,300.35608,-1.4488788,71,0.10595109237250536,0.09930610077335932
271,163,1.4488788,300.35608,-1.4488788,72,0.09950497485921657,0.09447577452035509
271,164,1.4488788,300.35608,-1.4488788,73,0.13024646822618885,0.1250849682741511
271,165,1.4488788,300.35608,-1.4488788,74,0.13732559378514655,0.13088633581549394
271,166,1.4488788,300.35608,-1.4488788,75,0.15041728988954026,0.14155987197415285
271,167,1.4488788,300.35608,-1.4488788,76,0.12286212491991381,0.11512760973701383
271,168,1.4488788,300.35608,-1.4488788,77,0.10267568026789364,0.09594695898244629
271,169,1.4488788,300.35608,-1.4488788,78,0.12797286113684445,0.12852403038427623
