arm,seed,best_ppf,best_cycle,best_sigma,best_fitness,time_s,n_al,div_final
E_combined,42,1.7764924764633179,316.4512939453125,0.05329527705907822,,566.5749590396881,50,1.0
E_combined,137,1.7397152185440063,319.8421936035156,0.06759939342737198,,568.801310300827,50,1.0
E_combined,271,1.7461978197097778,304.53466796875,0.05071859806776047,,536.6977958679199,50,1.0
E_combined,509,1.7424906492233276,319.7608337402344,0.07536633312702179,,569.2384192943573,50,1.0
E_combined,1023,1.759291172027588,307.56121826171875,0.06032712385058403,,576.2326049804688,50,1.0
